CODIGO;NOMBRE;C.FAM.;NOMBRE FAMILIA;C.PRO.;NOMBRE PROVEEDOR;OBSERVACIONES;UBICACION;MEDIDA;CLASIFICACION;COMPRAS;VENTAS;CODIGO DE BARRAS;REFERENCIA PROVEEDOR
432800100VER044;BOTA CHIRUCA CARES 01 GORE-TEX 44;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4328001
432800100VER045;BOTA CHIRUCA CARES 01 GORE-TEX 45;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4328001
432800100VER046;BOTA CHIRUCA CARES 01 GORE-TEX 46;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4328001
432800100VER047;BOTA CHIRUCA CARES 01 GORE-TEX 47;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4328001
442803100CMO039;BOTA CHIRUCA CARES 31 GORE-TEX 39;0;GENERAL;35;CALZADOS FAL, SA;CAMUFLAJE;;;;6000000000;7000000000;8,4261E+12;4428031
442803100CMO040;BOTA CHIRUCA CARES 31 GORE-TEX 40;0;GENERAL;35;CALZADOS FAL, SA;CAMUFLAJE;;;;6000000000;7000000000;8,4261E+12;4428031
442803100CMO041;BOTA CHIRUCA CARES 31 GORE-TEX 41;0;GENERAL;35;CALZADOS FAL, SA;CAMUFLAJE;;;;6000000000;7000000000;8,4261E+12;4428031
442803100CMO042;BOTA CHIRUCA CARES 31 GORE-TEX 42;0;GENERAL;35;CALZADOS FAL, SA;CAMUFLAJE;;;;6000000000;7000000000;8,4261E+12;4428031
442803100CMO043;BOTA CHIRUCA CARES 31 GORE-TEX 43;0;GENERAL;35;CALZADOS FAL, SA;CAMUFLAJE;;;;6000000000;7000000000;8,4261E+12;4428031
442803100CMO044;BOTA CHIRUCA CARES 31 GORE-TEX 44;0;GENERAL;35;CALZADOS FAL, SA;CAMUFLAJE;;;;6000000000;7000000000;8,4261E+12;4428031
442803100CMO045;BOTA CHIRUCA CARES 31 GORE-TEX 45;0;GENERAL;35;CALZADOS FAL, SA;CAMUFLAJE;;;;6000000000;7000000000;8,4261E+12;4428031
432760800VAR036;BOTA CHIRUCA CARES BOA HI VIS 08 GORE-TEX 36;0;GENERAL;35;CALZADOS FAL, SA;VERDE/NARANJA-ANTIGUO;;;;6000000000;7000000000;8,4261E+12;4327608
432760800VAR038;BOTA CHIRUCA CARES BOA HI VIS 08 GORE-TEX 38;0;GENERAL;35;CALZADOS FAL, SA;VERDE/NARANJA;;;;6000000000;7000000000;8,4261E+12;4327608
432760800VAR039;BOTA CHIRUCA CARES BOA HI VIS 08 GORE-TEX 39;0;GENERAL;35;CALZADOS FAL, SA;VERDE/NARANJA;;;;6000000000;7000000000;8,4261E+12;4327608
432760800VAR040;BOTA CHIRUCA CARES BOA HI VIS 08 GORE-TEX 40;0;GENERAL;35;CALZADOS FAL, SA;VERDE/NARANJA;;;;6000000000;7000000000;8,4261E+12;4327608
432760800VAR041;BOTA CHIRUCA CARES BOA HI VIS 08 GORE-TEX 41;0;GENERAL;35;CALZADOS FAL, SA;VERDE/NARANJA;;;;6000000000;7000000000;8,4261E+12;4327608
432760800VAR042;BOTA CHIRUCA CARES BOA HI VIS 08 GORE-TEX 42;0;GENERAL;35;CALZADOS FAL, SA;VERDE/NARANJA;;;;6000000000;7000000000;8,4261E+12;4327608
432760800VAR043;BOTA CHIRUCA CARES BOA HI VIS 08 GORE-TEX 43;0;GENERAL;35;CALZADOS FAL, SA;VERDE/NARANJA;;;;6000000000;7000000000;8,4261E+12;4327608
432760800VAR044;BOTA CHIRUCA CARES BOA HI VIS 08 GORE-TEX 44;0;GENERAL;35;CALZADOS FAL, SA;VERDE/NARANJA;;;;6000000000;7000000000;8,4261E+12;4327608
432760800VAR045;BOTA CHIRUCA CARES BOA HI VIS 08 GORE-TEX 45;0;GENERAL;35;CALZADOS FAL, SA;VERDE/NARANJA;;;;6000000000;7000000000;8,4261E+12;4327608
432760800VAR046;BOTA CHIRUCA CARES BOA HI VIS 08 GORE-TEX 46;0;GENERAL;35;CALZADOS FAL, SA;VERDE/NARANJA;;;;6000000000;7000000000;8,4261E+12;4327608
432760800VAR047;BOTA CHIRUCA CARES BOA HI VIS 08 GORE-TEX 47;0;GENERAL;35;CALZADOS FAL, SA;VERDE/NARANJA;;;;6000000000;7000000000;8,4261E+12;4327608
004329001VER038;BOTA CHIRUCA CEDRO HI VIS 01 GORE-TEX 38;0;GENERAL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;004329001VER038;4329001
004329001VER039;BOTA CHIRUCA CEDRO HI VIS 01 GORE-TEX 39;0;GENERAL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;004329001VER039;4329001
004329001VER040;BOTA CHIRUCA CEDRO HI VIS 01 GORE-TEX 40;0;GENERAL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;4329001
004329001VER041;BOTA CHIRUCA CEDRO HI VIS 01 GORE-TEX 41;0;GENERAL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;4329001
004329001VER042;BOTA CHIRUCA CEDRO HI VIS 01 GORE-TEX 42;0;GENERAL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;4329001
004329001VER043;BOTA CHIRUCA CEDRO HI VIS 01 GORE-TEX 43;0;GENERAL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;4329001
004329001VER044;BOTA CHIRUCA CEDRO HI VIS 01 GORE-TEX 44;0;GENERAL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;4329001
004329001VER045;BOTA CHIRUCA CEDRO HI VIS 01 GORE-TEX 45;0;GENERAL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;4329001
004329001VER046;BOTA CHIRUCA CEDRO HI VIS 01 GORE-TEX 46;0;GENERAL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;004329001VER046;4329001
004329001VER047;BOTA CHIRUCA CEDRO HI VIS 01 GORE-TEX 47;0;GENERAL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;004329001VER047;4329001
448050100VER040;BOTA CHIRUCA DE AGUA ASHFORD POCERO 40;0;GENERAL;;;VERDE/STOCK DE OULET;;;;6000000000;7000000000;8,4261E+12;4480501
448050100VER044;BOTA CHIRUCA DE AGUA ASHFORD POCERO 44;0;GENERAL;;;VERDE/STOCK DE OULET;;;;6000000000;7000000000;8,4261E+12;4480501
448050100VER046;BOTA CHIRUCA DE AGUA ASHFORD POCERO 46;0;GENERAL;;;VERDE/STOCK DE OULET;;;;6000000000;7000000000;8,4261E+12;4480501
448050100VER047;BOTA CHIRUCA DE AGUA ASHFORD POCERO 47;0;GENERAL;;;VERDE/STOCK DE OULET;;;;6000000000;7000000000;8,4261E+12;4480501
440720100VER040;BOTA CHIRUCA FOX ENCISO 01 GORE-TEX 40;0;GENERAL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;4407201
440720100VER041;BOTA CHIRUCA FOX ENCISO 01 GORE-TEX 41;0;GENERAL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;4407201
440720100VER042;BOTA CHIRUCA FOX ENCISO 01 GORE-TEX 42;0;GENERAL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;4407201
440720100VER043;BOTA CHIRUCA FOX ENCISO 01 GORE-TEX 43;0;GENERAL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;4407201
440720100VER044;BOTA CHIRUCA FOX ENCISO 01 GORE-TEX 44;0;GENERAL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;4407201
440720100VER045;BOTA CHIRUCA FOX ENCISO 01 GORE-TEX 45;0;GENERAL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;4407201
432740800VAR038;BOTA CHIRUCA GAME HI VIS 08 GORE-TEX 38;0;GENERAL;35;CALZADOS FAL, SA;VERDE/NARANJA;;;;6000000000;7000000000;8,4261E+12;4327408
432740800VAR039;BOTA CHIRUCA GAME HI VIS 08 GORE-TEX 39;0;GENERAL;35;CALZADOS FAL, SA;VERDE/NARANJA;;;;6000000000;7000000000;8,4261E+12;4327408
432740800VAR040;BOTA CHIRUCA GAME HI VIS 08 GORE-TEX 40;0;GENERAL;35;CALZADOS FAL, SA;VERDE/NARANJA;;;;6000000000;7000000000;8,4261E+12;4327408
432740800VAR041;BOTA CHIRUCA GAME HI VIS 08 GORE-TEX 41;0;GENERAL;35;CALZADOS FAL, SA;VERDE/NARANJA;;;;6000000000;7000000000;8,4261E+12;4327408
432740800VAR042;BOTA CHIRUCA GAME HI VIS 08 GORE-TEX 42;0;GENERAL;35;CALZADOS FAL, SA;VERDE/NARANJA;;;;6000000000;7000000000;8,4261E+12;4327408
432740800VAR043;BOTA CHIRUCA GAME HI VIS 08 GORE-TEX 43;0;GENERAL;35;CALZADOS FAL, SA;VERDE/NARANJA;;;;6000000000;7000000000;8,4261E+12;4327408
432740800VAR044;BOTA CHIRUCA GAME HI VIS 08 GORE-TEX 44;0;GENERAL;35;CALZADOS FAL, SA;VERDE/NARANJA;;;;6000000000;7000000000;8,4261E+12;4327408
432740800VAR045;BOTA CHIRUCA GAME HI VIS 08 GORE-TEX 45;0;GENERAL;35;CALZADOS FAL, SA;VERDE/NARANJA;;;;6000000000;7000000000;8,4261E+12;4327408
432740800VAR046;BOTA CHIRUCA GAME HI VIS 08 GORE-TEX 46;0;GENERAL;35;CALZADOS FAL, SA;VERDE/NARANJA;;;;6000000000;7000000000;8,4261E+12;4327408
432740800VAR047;BOTA CHIRUCA GAME HI VIS 08 GORE-TEX 47;0;GENERAL;35;CALZADOS FAL, SA;VERDE/NARANJA;;;;6000000000;7000000000;8,4261E+12;4327408
447630100VER038;BOTA CHIRUCA GRIFON 01 GORE-TEX 38;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4476301
447630100VER039;BOTA CHIRUCA GRIFON 01 GORE-TEX 39;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4476301
447630100VER040;BOTA CHIRUCA GRIFON 01 GORE-TEX 40;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4476301
447630100VER041;BOTA CHIRUCA GRIFON 01 GORE-TEX 41;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4476301
447630100VER042;BOTA CHIRUCA GRIFON 01 GORE-TEX 42;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4476301
447630100VER043;BOTA CHIRUCA GRIFON 01 GORE-TEX 43;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4476301
447630100VER044;BOTA CHIRUCA GRIFON 01 GORE-TEX 44;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4476301
447630100VER045;BOTA CHIRUCA GRIFON 01 GORE-TEX 45;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4476301
447630100VER046;BOTA CHIRUCA GRIFON 01 GORE-TEX 46;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4476301
447630100VER047;BOTA CHIRUCA GRIFON 01 GORE-TEX 47;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4476301
447630100VER048;BOTA CHIRUCA GRIFON 01 GORE-TEX 48;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4476301
447630101VER049;BOTA CHIRUCA GRIFON 01 GORE-TEX 49;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4476301
447630100VER050;BOTA CHIRUCA GRIFON 01 GORE-TEX 50;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4476301
447620100VER039;BOTA CHIRUCA HUSKY HIGH 01 GORE-TEX 39;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4476201
447620100VER040;BOTA CHIRUCA HUSKY HIGH 01 GORE-TEX 40;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;447620100VER040;4476201
447620100VER041;BOTA CHIRUCA HUSKY HIGH 01 GORE-TEX 41;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4476201
447620100VER042;BOTA CHIRUCA HUSKY HIGH 01 GORE-TEX 42;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4476201
447620100VER043;BOTA CHIRUCA HUSKY HIGH 01 GORE-TEX 43;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4476201
447620100VER044;BOTA CHIRUCA HUSKY HIGH 01 GORE-TEX 44;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4476201
447620100VER045;BOTA CHIRUCA HUSKY HIGH 01 GORE-TEX 45;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4476201
447620100VER046;BOTA CHIRUCA HUSKY HIGH 01 GORE-TEX 46;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4476201
447680200MAR038;BOTA CHIRUCA ICELAND 02 GORE-TEX 38;0;GENERAL;35;CALZADOS FAL, SA;MARRON;;;;6000000000;7000000000;8,4261E+12;4476802
447680200MAR039;BOTA CHIRUCA ICELAND 02 GORE-TEX 39;0;GENERAL;35;CALZADOS FAL, SA;MARRON;;;;6000000000;7000000000;8,4261E+12;4476802
447680200MAR040;BOTA CHIRUCA ICELAND 02 GORE-TEX 40;0;GENERAL;35;CALZADOS FAL, SA;MARRON;;;;6000000000;7000000000;8,4261E+12;4476802
447680200MAR041;BOTA CHIRUCA ICELAND 02 GORE-TEX 41;0;GENERAL;35;CALZADOS FAL, SA;MARRON;;;;6000000000;7000000000;8,4261E+12;4476802
447680200MAR042;BOTA CHIRUCA ICELAND 02 GORE-TEX 42;0;GENERAL;35;CALZADOS FAL, SA;MARRON;;;;6000000000;7000000000;8,4261E+12;4476802
447680200MAR043;BOTA CHIRUCA ICELAND 02 GORE-TEX 43;0;GENERAL;35;CALZADOS FAL, SA;MARRON;;;;6000000000;7000000000;8,4261E+12;4476802
447680200MAR044;BOTA CHIRUCA ICELAND 02 GORE-TEX 44;0;GENERAL;35;CALZADOS FAL, SA;MARRON;;;;6000000000;7000000000;8,4261E+12;4476802
447680200MAR045;BOTA CHIRUCA ICELAND 02 GORE-TEX 45;0;GENERAL;35;CALZADOS FAL, SA;MARRON;;;;6000000000;7000000000;8,4261E+12;4476802
447680200MAR046;BOTA CHIRUCA ICELAND 02 GORE-TEX 46;0;GENERAL;35;CALZADOS FAL, SA;MARRON;;;;6000000000;7000000000;8,4261E+12;4476802
447680200MAR047;BOTA CHIRUCA ICELAND 02 GORE-TEX 47;0;GENERAL;35;CALZADOS FAL, SA;MARRON;;;;6000000000;7000000000;8,4261E+12;4476802
447680200MAR048;BOTA CHIRUCA ICELAND 02 GORE-TEX 48;0;GENERAL;35;CALZADOS FAL, SA;MARRON;;;;6000000000;7000000000;8,4261E+12;4476802
447680200MAR050;BOTA CHIRUCA ICELAND 02 GORE-TEX 50;0;GENERAL;35;CALZADOS FAL, SA;MARRON;;;;6000000000;7000000000;8,4261E+12;4476802
442673100CMO039;BOTA CHIRUCA IMPALA 31 GORE-TEX 39;0;GENERAL;35;CALZADOS FAL, SA;CAMUFLAJE;;;;6000000000;7000000000;8,4261E+12;4426731
442673100CMO040;BOTA CHIRUCA IMPALA 31 GORE-TEX 40;0;GENERAL;35;CALZADOS FAL, SA;CAMUFLAJE;;;;6000000000;7000000000;8,4261E+12;4426731
442673100CMO041;BOTA CHIRUCA IMPALA 31 GORE-TEX 41;0;GENERAL;35;CALZADOS FAL, SA;CAMUFLAJE;;;;6000000000;7000000000;8,4261E+12;4426731
442673100CMO042;BOTA CHIRUCA IMPALA 31 GORE-TEX 42;0;GENERAL;35;CALZADOS FAL, SA;CAMUFLAJE;;;;6000000000;7000000000;8,4261E+12;4426731
442673100CMO043;BOTA CHIRUCA IMPALA 31 GORE-TEX 43;0;GENERAL;35;CALZADOS FAL, SA;CAMUFLAJE;;;;6000000000;7000000000;8,4261E+12;4426731
442673100CMO044;BOTA CHIRUCA IMPALA 31 GORE-TEX 44;0;GENERAL;35;CALZADOS FAL, SA;CAMUFLAJE;;;;6000000000;7000000000;8,4261E+12;4426731
442673100CMO045;BOTA CHIRUCA IMPALA 31 GORE-TEX 45;0;GENERAL;35;CALZADOS FAL, SA;CAMUFLAJE;;;;6000000000;7000000000;8,4261E+12;4426731
442673100CMO046;BOTA CHIRUCA IMPALA 31 GORE-TEX 46;0;GENERAL;35;CALZADOS FAL, SA;CAMUFLAJE;;;;6000000000;7000000000;8,4261E+12;4426731
440981100VER036;BOTA CHIRUCA JABALI 11 GORE-TEX 36;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;440981100VER036;4409811
440981100VER037;BOTA CHIRUCA JABALI 11 GORE-TEX 37;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;440981100VER037;4409811
440981100VER038;BOTA CHIRUCA JABALI 11 GORE-TEX 38;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4409811
440981100VER039;BOTA CHIRUCA JABALI 11 GORE-TEX 39;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4409811
440981100VER040;BOTA CHIRUCA JABALI 11 GORE-TEX 40;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4409811
440981100VER041;BOTA CHIRUCA JABALI 11 GORE-TEX 41;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4409811
440981100VER042;BOTA CHIRUCA JABALI 11 GORE-TEX 42;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4409811
440981100VER043;BOTA CHIRUCA JABALI 11 GORE-TEX 43;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4409811
440981100VER044;BOTA CHIRUCA JABALI 11 GORE-TEX 44;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4409811
440981100VER045;BOTA CHIRUCA JABALI 11 GORE-TEX 45;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;440981100VER045;4409811
440981100VER046;BOTA CHIRUCA JABALI 11 GORE-TEX 46;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4409811
440981100VER047;BOTA CHIRUCA JABALI 11 GORE-TEX 47;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4409811
430400100VER038;BOTA CHIRUCA LABRADOR BOA 01 GORE-TEX 38;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4304001
430400100VER039;BOTA CHIRUCA LABRADOR BOA 01 GORE-TEX 39;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4304001
430400100VER040;BOTA CHIRUCA LABRADOR BOA 01 GORE-TEX 40;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4304001
430400100VER041;BOTA CHIRUCA LABRADOR BOA 01 GORE-TEX 41;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4304001
430400100VER042;BOTA CHIRUCA LABRADOR BOA 01 GORE-TEX 42;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4304001
430400100VER043;BOTA CHIRUCA LABRADOR BOA 01 GORE-TEX 43;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4304001
430400100VER044;BOTA CHIRUCA LABRADOR BOA 01 GORE-TEX 44;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4304001
430400100VER045;BOTA CHIRUCA LABRADOR BOA 01 GORE-TEX 45;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4304001
430400100VER046;BOTA CHIRUCA LABRADOR BOA 01 GORE-TEX 46;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4304001
430400100VER047;BOTA CHIRUCA LABRADOR BOA 01 GORE-TEX 47;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4304001
004328601MAR040;BOTA CHIRUCA LAURUS BOA 01 GORE-TEX 40;0;GENERAL;35;CALZADOS FAL, SA;HI VIS(ALTA VISIBILIDAD);;;;6000000000;7000000000;8,4261E+12;4328601
004328601MAR041;BOTA CHIRUCA LAURUS BOA 01 GORE-TEX 41;0;GENERAL;35;CALZADOS FAL, SA;HI VIS(ALTA VISIBILIDAD);;;;6000000000;7000000000;8,4261E+12;4328601
004328601MAR042;BOTA CHIRUCA LAURUS BOA 01 GORE-TEX 42;0;GENERAL;35;CALZADOS FAL, SA;HI VIS(ALTA VISIBILIDAD);;;;6000000000;7000000000;8,4261E+12;4328601
004328601MAR043;BOTA CHIRUCA LAURUS BOA 01 GORE-TEX 43;0;GENERAL;35;CALZADOS FAL, SA;HI VIS(ALTA VISIBILIDAD);;;;6000000000;7000000000;8,4261E+12;4328601
004328601MAR044;BOTA CHIRUCA LAURUS BOA 01 GORE-TEX 44;0;GENERAL;35;CALZADOS FAL, SA;HI VIS(ALTA VISIBILIDAD);;;;6000000000;7000000000;8,4261E+12;4328601
004328601MAR045;BOTA CHIRUCA LAURUS BOA 01 GORE-TEX 45;0;GENERAL;35;CALZADOS FAL, SA;HI VIS(ALTA VISIBILIDAD);;;;6000000000;7000000000;8,4261E+12;4328601
004328712MAR040;BOTA CHIRUCA LAURUS BOA BANDELETA 12 GORE-TEX 40;0;GENERAL;35;CALZADOS FAL, SA;HI VIS(ALTA VISIBILIDAD);;;;6000000000;7000000000;8,4261E+12;4328712
004328712MAR041;BOTA CHIRUCA LAURUS BOA BANDELETA 12 GORE-TEX 41;0;GENERAL;35;CALZADOS FAL, SA;HI VIS(ALTA VISIBILIDAD);;;;6000000000;7000000000;8,4261E+12;4328712
004328712MAR042;BOTA CHIRUCA LAURUS BOA BANDELETA 12 GORE-TEX 42;0;GENERAL;35;CALZADOS FAL, SA;HI VIS(ALTA VISIBILIDAD);;;;6000000000;7000000000;8,4261E+12;4328712
004328712MAR043;BOTA CHIRUCA LAURUS BOA BANDELETA 12 GORE-TEX 43;0;GENERAL;35;CALZADOS FAL, SA;HI VIS(ALTA VISIBILIDAD);;;;6000000000;7000000000;8,4261E+12;4328712
004328712MAR044;BOTA CHIRUCA LAURUS BOA BANDELETA 12 GORE-TEX 44;0;GENERAL;35;CALZADOS FAL, SA;HI VIS(ALTA VISIBILIDAD);;;;6000000000;7000000000;8,4261E+12;4328712
004328712MAR045;BOTA CHIRUCA LAURUS BOA BANDELETA 12 GORE-TEX 45;0;GENERAL;35;CALZADOS FAL, SA;HI VIS(ALTA VISIBILIDAD);;;;6000000000;7000000000;8,4261E+12;4328712
004328712MAR046;BOTA CHIRUCA LAURUS BOA BANDELETA 12 GORE-TEX 46;0;GENERAL;35;CALZADOS FAL, SA;HI VIS(ALTA VISIBILIDAD);;;;6000000000;7000000000;8,4261E+12;4328712
448470100VER039;BOTA CHIRUCA MONTREAL 01 GORE-TEX 39;0;GENERAL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;
448470100VER040;BOTA CHIRUCA MONTREAL 01 GORE-TEX 40;0;GENERAL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;
448470100VER041;BOTA CHIRUCA MONTREAL 01 GORE-TEX 41;0;GENERAL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;
448470100VER042;BOTA CHIRUCA MONTREAL 01 GORE-TEX 42;0;GENERAL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;
448470100VER043;BOTA CHIRUCA MONTREAL 01 GORE-TEX 43;0;GENERAL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;
448470100VER044;BOTA CHIRUCA MONTREAL 01 GORE-TEX 44;0;GENERAL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;
448470100VER045;BOTA CHIRUCA MONTREAL 01 GORE-TEX 45;0;GENERAL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;
448470100VER046;BOTA CHIRUCA MONTREAL 01 GORE-TEX 46;0;GENERAL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;
440120100VER036;BOTA CHIRUCA PERDIGUERO 01 GORE-TEX 36;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4401201
440120100VER037;BOTA CHIRUCA PERDIGUERO 01 GORE-TEX 37;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4401201
440120100VER038;BOTA CHIRUCA PERDIGUERO 01 GORE-TEX 38;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4401201
440120100VER039;BOTA CHIRUCA PERDIGUERO 01 GORE-TEX 39;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4401201
440120100VER040;BOTA CHIRUCA PERDIGUERO 01 GORE-TEX 40;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4401201
440120100VER041;BOTA CHIRUCA PERDIGUERO 01 GORE-TEX 41;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4401201
440120100VER042;BOTA CHIRUCA PERDIGUERO 01 GORE-TEX 42;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4401201
440120100VER043;BOTA CHIRUCA PERDIGUERO 01 GORE-TEX 43;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4401201
440120100VER044;BOTA CHIRUCA PERDIGUERO 01 GORE-TEX 44;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4401201
440120100VER045;BOTA CHIRUCA PERDIGUERO 01 GORE-TEX 45;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4401201
440120100VER046;BOTA CHIRUCA PERDIGUERO 01 GORE-TEX 46;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4401201
440120100VER047;BOTA CHIRUCA PERDIGUERO 01 GORE-TEX 47;0;GENERAL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4401201
